0.0,0.1704159570720598,-0.20600702677256422,-0.00530874233886861,-0.2982872939187806,0.0,-0.0,-0.14381068716093423,-0.02142591802137383,0.0016477723381958793,0.3126623542096739,-0.30353473193851355,5.7829899000000005,6.7707014
0.0,0.21445199148679284,-0.25159501831254083,-0.005523849580992563,-0.29740249935382107,0.0,4.6019427381639515,-4.88956413589251,-0.04085835781966951,0.1036984262639244,0.4149557599705044,-0.403322649413525,4.8782496,11.648951
0.0,0.3620556975336171,-0.39983388827934885,-0.005539490412299034,-0.2932290541746876,0.0,7.5260939895779835,-7.238472591849426,0.046987616076256566,0.25424828211769773,0.431501782854212,-0.48971156988029935,0.025572399999999718,11.6745234
0.0,0.5455461650595315,-0.5827670893471644,-0.005315198583369735,-0.28556974510855143,0.0,7.621967788820836,-7.813715387306542,-0.020384360059121365,0.3762922416450971,0.4598402327196495,-0.4737681677289787,0.02320800000000034,11.6977314
0.0,0.7270951881507781,-0.7666050993953339,-0.00544475891700112,-0.27557898459827285,0.0,7.57403088919941,-7.238472591849426,0.05503307911272759,0.44431792252176333,0.42465452566485135,-0.475161020557084,0.023274999999999935,11.7210064
0.0,0.8952698162476469,-0.9337910289375109,-0.00510120782254448,-0.2648191295547277,0.0,7.094661892985147,-7.190535692228,-0.0033697464402486776,0.48432630959336864,0.442321636725901,-0.4505565157627529,0.02285309999999896,11.7438595
0.0,1.0419327606394007,-1.0865839043683545,-0.005678344937194143,-0.25430038338806993,0.0,6.567355997149458,-6.663229796392311,-0.0015387157298615284,0.4772985701471085,0.42513940946715606,-0.42862055568917307,0.023615100000000666,11.7674746
0.0,1.206314381553724,-1.2454348054888555,-0.004743199637076622,-0.24246131434866175,0.0,6.1838608001780475,-6.087987000935195,0.020519837751632575,0.4545662332950638,0.3934364697429067,-0.4011734347300883,0.0246379000000001,11.7921125
0.0,1.3367207248613615,-1.3746187578561475,-0.004412732491524218,-0.23284608605190432,0.0,5.944176302070916,-5.704491803963784,0.036051890432627576,0.4293677099246122,0.3621950996225182,-0.37333555036577293,0.022504400000000757,11.8146169
0.0,1.468750930643675,-1.5034851282634465,-0.0038789872394048596,-0.22333017654010542,0.0,5.608618004720932,-5.416870406235227,0.028299897926291062,0.39622243306955607,0.3333097086317432,-0.3366743607536535,0.022867199999998533,11.8374841
0.0,1.5865318930135193,-1.6185936084793964,-0.0034487286986308453,-0.21511221191411586,0.0,4.889564510399538,-4.793690711156685,0.015677485544346226,0.3345150480489899,0.3054171121255781,-0.3014651317247223,0.020629200000000125,11.8581133
0.0,1.7343333387712818,-1.7608044133188105,-0.0027190846212877566,-0.20542617857376747,0.0,4.21844791569957,-3.7870158191067333,0.04772496310446778,0.25713177132591647,0.2531638248200666,-0.26267218400069603,0.0252661000000014,11.8833794
0.0,1.813045727949664,-1.8351845051939053,-0.0022207644738616687,-0.20061394937831362,0.0,2.876214726299634,-2.7324040274353547,0.016332648851110354,0.17214927256839593,0.24158026441693556,-0.23922457883026674,0.033280099999998924,11.9166595
0.0,1.8732664580990805,-1.8879330711148326,-0.0014462653896646085,-0.19721519379584393,0.0,1.6298553361425503,-1.4381077376568452,0.01957283940679752,0.09055134377415816,0.22816056109055152,-0.22786198315005868,0.02397120000000008,11.9406307
0.0,1.892015777963511,-1.9024639438125774,-0.001025182766025492,-0.19623988644820511,0.0,-0.0,0.04793690839893476,0.004696252371765823,-0.0014246823130620097,0.23509233033332227,-0.22911625418636875,0.023471799999999376,11.9641025
0.0,1.874728533537534,-1.8807185677218072,-0.0005911876946304365,-0.19738983410319502,0.0,-1.2463594837838405,1.1504856845409879,-0.00967489870554114,-0.07097005512718227,0.25297624295819954,-0.23999342071648022,0.025250400000000894,11.9893529
0.0,1.8427785899398534,-1.8456167729740187,-0.0002829672431598411,-0.19940014425081212,0.0,-1.6777916740034342,2.2530344694605495,0.05718263157433662,-0.11925376412614833,0.26072438650844004,-0.2714577322300788,0.022896299999999314,12.0122492
0.0,1.7954708621259585,-1.7956964841307554,-2.2832451251294175e-05,-0.20239560565014536,0.0,-2.2530344694605495,2.444782067946255,0.01938785426009823,-0.14698611096072328,0.287620095192314,-0.28269000192364113,0.02374640000000028,12.0359956
0.0,1.7275682438122082,-1.7262658771415724,0.00013465280016169477,-0.20678167549120247,0.0,-2.9720879637819437,2.828277452171179,-0.014745672457967096,-0.18892237400595047,0.32182227295718374,-0.30253293537798676,0.02200000000000024,12.0579956
0.0,1.6596895939482685,-1.6554870448505365,0.00044416784454188497,-0.21137989372301083,0.0,-3.163835749521163,3.3555833480068684,0.020727994274284955,-0.2199192003251646,0.34434198842952835,-0.3373958036156992,0.0240468000000007,12.0820424
0.0,1.5774238820854483,-1.5725262479432054,0.0005315339658058206,-0.21705700666234004,0.0,-3.307646448385442,3.4035202476282946,0.0109793409671598,-0.2344958671596616,0.3728363157699848,-0.3621667915368203,0.024786899999998724,12.1068293
0.0,1.5034812144193983,-1.4954437133519516,0.0008937897971262522,-0.22240369934546697,0.0,-3.499394046871147,3.3555833480068684,-0.015004672765220273,-0.24574700662420368,0.3998618547204622,-0.3780859595615725,0.02365020000000051,12.1304795
0.0,1.4178179747959094,-1.4125668060189582,0.0005999772042507373,-0.22851134711086266,0.0,-3.451457147249721,3.0679619502783106,-0.04319042176247745,-0.23856818126592716,0.42331761029286363,-0.39124569669182724,0.022999600000000342,12.1534791
0.0,1.343527764607604,-1.342015674001125,0.0001767941891982156,-0.23384069017457357,0.0,-3.163835749521163,2.8762143517926053,-0.03345999774425251,-0.22328625301504545,0.4341715545949533,-0.4074756993772263,0.025011100000000397,12.1784902
0.0,1.274222991979927,-1.275251557053383,-0.00012285308496284394,-0.23888245343404368,0.0,-2.780340552549753,2.6844667533069004,-0.011555566376948101,-0.20276626175055248,0.4386626754490248,-0.42231639609577426,0.024158999999999153,12.2026492
0.0,1.2063023973288187,-1.2099495155440954,-0.00044462495957663204,-0.2438223498580073,0.0,-2.8762143517926053,2.444782255199769,-0.05295563685648197,-0.19690491879725192,0.45440831614807775,-0.42072715518529163,0.021584300000000667,12.2242335
0.0,1.1515284973988864,-1.1607303038577959,-0.0011394678222746654,-0.24766001918181252,0.0,-2.444782255199769,2.636529853685474,0.02288372700952901,-0.18711032644962738,0.4432342128638668,-0.44548454099624624,0.024600599999999417,12.2488341
0.0,1.0960415360870854,-1.107082921068967,-0.0013893274810690196,-0.25165563353837334,0.0,-1.8216025601212271,1.8216025601212271,-0.0007324654594331181,-0.1326750256870912,0.44216335189785155,-0.4339721748690046,0.02348899999999965,12.2723231
0.0,1.05745832400429,-1.0713519545136467,-0.0017669303610263224,-0.2543470458294587,0.0,-1.438107363149817,1.3422335639069642,-0.012889187823472065,-0.10018683158073695,0.4408159974172215,-0.427562446184014,0.022308800000001128,12.2946319
